Loadstar Sensors SensorVUE - Log File
Units for M3-17576:,lbf
Units for Peak (M3-17576):,lbf
Units for Low (M3-17576):,lbf
Logging Interval:,0.05 sec  (20 Hz)
--------------------------------------------------------------------------------
*** Use custom format 'hh:mm:ss.000' in Microsoft Excel to correctly display the time stamp in milliseconds. ***
------------------------------------------------------------------------------------------------------------------------
Time,Elapsed Time(sec),M3-17576,Peak (M3-17576),Low (M3-17576),
2018-08-09 17:35:00.436,118.625,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.484,118.673,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.532,118.721,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.579,118.768,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.628,118.817,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.676,118.865,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.724,118.913,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.772,118.961,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.836,119.025,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.884,119.073,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.932,119.121,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.980,119.169,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.028,119.217,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.076,119.265,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.124,119.313,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.172,119.361,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.236,119.425,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.284,119.473,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.332,119.521,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.380,119.569,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.428,119.617,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.476,119.665,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.524,119.713,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.572,119.761,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.636,119.825,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.684,119.873,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.732,119.921,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.780,119.969,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.828,120.017,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.876,120.065,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.924,120.113,-0.02,0.33,-0.38,,
2018-08-09 17:35:01.972,120.161,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.035,120.224,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.083,120.272,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.131,120.320,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.179,120.368,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.227,120.416,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.275,120.464,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.323,120.512,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.387,120.576,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.435,120.624,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.483,120.672,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.531,120.720,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.579,120.768,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.627,120.816,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.675,120.864,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.723,120.912,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.787,120.976,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.835,121.024,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.883,121.072,-0.02,0.33,-0.38,,
2018-08-09 17:35:02.931,121.120,-0.01,0.33,-0.38,,
2018-08-09 17:35:02.979,121.168,-0.01,0.33,-0.38,,
2018-08-09 17:35:03.027,121.216,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.074,121.263,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.122,121.311,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.187,121.376,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.235,121.424,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.283,121.472,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.331,121.520,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.379,121.568,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.427,121.616,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.475,121.664,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.522,121.711,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.586,121.775,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.634,121.823,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.682,121.871,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.730,121.919,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.778,121.967,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.826,122.015,-0.02,0.33,-0.38,,
2018-08-09 17:35:03.874,122.063,-0.01,0.33,-0.38,,
2018-08-09 17:35:03.922,122.111,-0.01,0.33,-0.38,,
2018-08-09 17:35:03.986,122.175,-0.01,0.33,-0.38,,
2018-08-09 17:35:04.034,122.223,-0.01,0.33,-0.38,,
2018-08-09 17:35:04.082,122.271,-0.01,0.33,-0.38,,
2018-08-09 17:35:04.130,122.319,-0.01,0.33,-0.38,,
2018-08-09 17:35:04.178,122.367,-0.01,0.33,-0.38,,
2018-08-09 17:35:04.226,122.415,-0.02,0.33,-0.38,,
2018-08-09 17:35:04.274,122.463,-0.02,0.33,-0.38,,
2018-08-09 17:35:04.322,122.511,-0.02,0.33,-0.38,,
2018-08-09 17:35:04.386,122.575,-0.02,0.33,-0.38,,
2018-08-09 17:35:04.434,122.623,-0.02,0.33,-0.38,,
2018-08-09 17:35:04.482,122.671,-0.02,0.33,-0.38,,
2018-08-09 17:35:04.530,122.719,-0.02,0.33,-0.38,,
2018-08-09 17:35:04.578,122.767,-0.02,0.33,-0.38,,
2018-08-09 17:35:04.626,122.815,-0.02,0.33,-0.38,,
2018-08-09 17:35:04.674,122.863,-0.01,0.33,-0.38,,
2018-08-09 17:35:04.722,122.911,-0.02,0.33,-0.38,,
2018-08-09 17:35:04.786,122.975,-0.02,0.33,-0.38,,
2018-08-09 17:35:04.834,123.023,-0.03,0.33,-0.38,,
2018-08-09 17:35:04.882,123.071,-0.01,0.33,-0.38,,
2018-08-09 17:35:04.930,123.119,-0.02,0.33,-0.38,,
2018-08-09 17:35:04.978,123.167,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.026,123.215,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.074,123.263,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.122,123.311,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.186,123.375,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.234,123.423,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.282,123.471,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.330,123.519,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.378,123.567,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.426,123.615,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.474,123.663,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.522,123.711,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.586,123.775,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.634,123.823,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.682,123.871,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.730,123.919,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.778,123.967,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.825,124.014,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.874,124.063,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.921,124.110,-0.02,0.33,-0.38,,
2018-08-09 17:35:05.985,124.174,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.033,124.222,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.081,124.270,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.129,124.318,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.177,124.366,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.225,124.414,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.273,124.462,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.321,124.510,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.385,124.574,-0.01,0.33,-0.38,,
2018-08-09 17:35:06.433,124.622,-0.01,0.33,-0.38,,
2018-08-09 17:35:06.481,124.670,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.529,124.718,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.577,124.766,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.625,124.814,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.673,124.862,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.721,124.910,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.785,124.974,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.833,125.022,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.881,125.070,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.929,125.118,-0.02,0.33,-0.38,,
2018-08-09 17:35:06.977,125.166,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.025,125.214,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.073,125.262,0.00,0.33,-0.38,,
2018-08-09 17:35:07.137,125.326,0.00,0.33,-0.38,,
2018-08-09 17:35:07.185,125.374,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.233,125.422,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.281,125.470,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.329,125.518,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.377,125.566,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.425,125.614,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.473,125.662,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.537,125.726,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.585,125.774,-0.03,0.33,-0.38,,
2018-08-09 17:35:07.633,125.822,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.681,125.870,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.729,125.918,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.777,125.966,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.825,126.014,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.873,126.062,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.937,126.126,-0.02,0.33,-0.38,,
2018-08-09 17:35:07.985,126.174,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.033,126.222,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.081,126.270,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.128,126.317,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.177,126.366,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.225,126.414,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.273,126.462,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.336,126.525,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.385,126.574,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.433,126.622,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.480,126.669,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.528,126.717,-0.01,0.33,-0.38,,
2018-08-09 17:35:08.576,126.765,-0.01,0.33,-0.38,,
2018-08-09 17:35:08.624,126.813,-0.01,0.33,-0.38,,
2018-08-09 17:35:08.672,126.861,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.736,126.925,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.784,126.973,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.832,127.021,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.880,127.069,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.928,127.117,-0.02,0.33,-0.38,,
2018-08-09 17:35:08.976,127.165,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.024,127.213,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.072,127.261,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.136,127.325,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.184,127.373,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.232,127.421,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.280,127.469,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.328,127.517,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.376,127.565,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.424,127.613,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.472,127.661,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.536,127.725,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.584,127.773,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.632,127.821,-0.01,0.33,-0.38,,
2018-08-09 17:35:09.680,127.869,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.728,127.917,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.776,127.965,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.824,128.013,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.872,128.061,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.936,128.125,-0.02,0.33,-0.38,,
2018-08-09 17:35:09.984,128.173,-0.02,0.33,-0.38,,
2018-08-09 17:35:10.032,128.221,-0.02,0.33,-0.38,,
2018-08-09 17:35:10.080,128.269,-0.02,0.33,-0.38,,
2018-08-09 17:35:10.128,128.317,-0.02,0.33,-0.38,,
2018-08-09 17:35:10.176,128.365,-0.02,0.33,-0.38,,
2018-08-09 17:35:10.224,128.413,-0.02,0.33,-0.38,,
2018-08-09 17:35:10.272,128.461,-0.02,0.33,-0.38,,
2018-08-09 17:35:10.336,128.525,-0.02,0.33,-0.38,,
2018-08-09 17:35:10.384,128.573,-0.02,0.33,-0.38,,
2018-08-09 17:35:10.432,128.621,-0.02,0.33,-0.38,,
2018-08-09 17:35:10.480,128.669,0.01,0.33,-0.38,,
2018-08-09 17:35:10.528,128.717,0.03,0.33,-0.38,,
2018-08-09 17:35:10.576,128.765,-0.03,0.33,-0.38,,
2018-08-09 17:35:10.624,128.813,-0.03,0.33,-0.38,,
2018-08-09 17:35:10.672,128.861,-0.04,0.33,-0.38,,
2018-08-09 17:35:10.736,128.925,-0.04,0.33,-0.38,,
2018-08-09 17:35:10.783,128.972,-0.03,0.33,-0.38,,
2018-08-09 17:35:10.831,129.020,-0.05,0.33,-0.38,,
2018-08-09 17:35:10.879,129.068,0.00,0.33,-0.38,,
2018-08-09 17:35:10.927,129.116,0.00,0.33,-0.38,,
2018-08-09 17:35:10.975,129.164,0.03,0.33,-0.38,,
2018-08-09 17:35:11.023,129.212,0.00,0.33,-0.38,,
2018-08-09 17:35:11.072,129.261,0.00,0.33,-0.38,,
2018-08-09 17:35:11.135,129.324,-0.01,0.33,-0.38,,
2018-08-09 17:35:11.183,129.372,0.12,0.33,-0.38,,
2018-08-09 17:35:11.231,129.420,0.06,0.33,-0.38,,
2018-08-09 17:35:11.279,129.468,0.03,0.33,-0.38,,
2018-08-09 17:35:11.327,129.516,0.00,0.33,-0.38,,
2018-08-09 17:35:11.375,129.564,0.00,0.33,-0.38,,
2018-08-09 17:35:11.423,129.612,-0.13,0.33,-0.38,,
2018-08-09 17:35:11.487,129.676,0.02,0.33,-0.38,,
2018-08-09 17:35:11.535,129.724,0.01,0.33,-0.38,,
2018-08-09 17:35:11.583,129.772,0.08,0.33,-0.38,,
2018-08-09 17:35:11.631,129.820,0.04,0.33,-0.38,,
2018-08-09 17:35:11.679,129.868,0.01,0.33,-0.38,,
2018-08-09 17:35:11.727,129.916,0.00,0.33,-0.38,,
2018-08-09 17:35:11.775,129.964,0.01,0.33,-0.38,,
2018-08-09 17:35:11.823,130.012,-0.04,0.33,-0.38,,
2018-08-09 17:35:11.887,130.076,-0.06,0.33,-0.38,,
2018-08-09 17:35:11.935,130.124,-0.04,0.33,-0.38,,
2018-08-09 17:35:11.983,130.172,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.031,130.220,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.079,130.268,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.127,130.316,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.175,130.364,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.223,130.412,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.287,130.476,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.335,130.524,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.383,130.572,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.431,130.620,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.479,130.668,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.527,130.716,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.575,130.764,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.623,130.812,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.687,130.876,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.735,130.924,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.783,130.972,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.831,131.020,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.879,131.068,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.927,131.116,-0.03,0.33,-0.38,,
2018-08-09 17:35:12.975,131.164,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.023,131.212,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.087,131.276,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.134,131.323,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.182,131.371,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.231,131.420,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.279,131.468,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.327,131.516,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.375,131.564,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.422,131.611,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.487,131.676,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.534,131.723,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.582,131.771,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.630,131.819,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.678,131.867,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.726,131.915,-0.03,0.33,-0.38,,
2018-08-09 17:35:13.774,131.963,0.01,0.33,-0.38,,
2018-08-09 17:35:13.822,132.011,0.00,0.33,-0.38,,
2018-08-09 17:35:13.886,132.075,0.00,0.33,-0.38,,
2018-08-09 17:35:13.934,132.123,-0.02,0.33,-0.38,,
2018-08-09 17:35:13.982,132.171,-0.01,0.33,-0.38,,
2018-08-09 17:35:14.030,132.219,-0.01,0.33,-0.38,,
2018-08-09 17:35:14.078,132.267,0.01,0.33,-0.38,,
2018-08-09 17:35:14.126,132.315,-0.02,0.33,-0.38,,
2018-08-09 17:35:14.174,132.363,-0.01,0.33,-0.38,,
2018-08-09 17:35:14.222,132.411,-0.01,0.33,-0.38,,
2018-08-09 17:35:14.286,132.475,-0.03,0.33,-0.38,,
2018-08-09 17:35:14.334,132.523,-0.04,0.33,-0.38,,
2018-08-09 17:35:14.382,132.571,-0.05,0.33,-0.38,,
2018-08-09 17:35:14.430,132.619,-0.01,0.33,-0.38,,
2018-08-09 17:35:14.478,132.667,-0.01,0.33,-0.38,,
2018-08-09 17:35:14.526,132.715,-0.01,0.33,-0.38,,
2018-08-09 17:35:14.574,132.763,-0.01,0.33,-0.38,,
2018-08-09 17:35:14.622,132.811,-0.01,0.33,-0.38,,
2018-08-09 17:35:14.686,132.875,-0.01,0.33,-0.38,,
2018-08-09 17:35:14.734,132.923,-0.01,0.33,-0.38,,
2018-08-09 17:35:14.782,132.971,-0.01,0.33,-0.38,,
2018-08-09 17:35:14.830,133.019,-0.02,0.33,-0.38,,
2018-08-09 17:35:14.878,133.067,0.00,0.33,-0.38,,
2018-08-09 17:35:14.926,133.115,0.00,0.33,-0.38,,
2018-08-09 17:35:14.974,133.163,0.00,0.33,-0.38,,
2018-08-09 17:35:15.022,133.211,0.04,0.33,-0.38,,
2018-08-09 17:35:15.086,133.275,0.03,0.33,-0.38,,
2018-08-09 17:35:15.134,133.323,0.05,0.33,-0.38,,
2018-08-09 17:35:15.182,133.371,0.06,0.33,-0.38,,
2018-08-09 17:35:15.230,133.419,0.06,0.33,-0.38,,
2018-08-09 17:35:15.278,133.467,0.08,0.33,-0.38,,
2018-08-09 17:35:15.326,133.515,0.06,0.33,-0.38,,
2018-08-09 17:35:15.374,133.563,-0.01,0.33,-0.38,,
2018-08-09 17:35:15.422,133.611,-0.06,0.33,-0.38,,
2018-08-09 17:35:15.486,133.675,0.00,0.33,-0.38,,
2018-08-09 17:35:15.534,133.723,-0.01,0.33,-0.38,,
2018-08-09 17:35:15.582,133.771,0.00,0.33,-0.38,,
2018-08-09 17:35:15.630,133.819,0.00,0.33,-0.38,,
2018-08-09 17:35:15.678,133.867,0.00,0.33,-0.38,,
2018-08-09 17:35:15.726,133.915,-0.01,0.33,-0.38,,
2018-08-09 17:35:15.774,133.963,-0.01,0.33,-0.38,,
2018-08-09 17:35:15.838,134.027,-0.01,0.33,-0.38,,
2018-08-09 17:35:15.886,134.075,-0.01,0.33,-0.38,,
2018-08-09 17:35:15.933,134.122,-0.01,0.33,-0.38,,
2018-08-09 17:35:15.981,134.170,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.030,134.219,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.077,134.266,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.125,134.314,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.173,134.362,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.237,134.426,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.285,134.474,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.333,134.522,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.381,134.570,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.429,134.618,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.477,134.666,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.525,134.714,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.573,134.762,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.637,134.826,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.685,134.874,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.733,134.922,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.781,134.970,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.829,135.018,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.877,135.066,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.925,135.114,-0.01,0.33,-0.38,,
2018-08-09 17:35:16.973,135.162,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.037,135.226,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.085,135.274,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.133,135.322,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.181,135.370,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.229,135.418,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.277,135.466,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.325,135.514,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.373,135.562,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.437,135.626,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.485,135.674,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.533,135.722,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.581,135.770,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.629,135.818,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.677,135.866,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.725,135.914,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.773,135.962,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.837,136.026,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.885,136.074,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.933,136.122,-0.01,0.33,-0.38,,
2018-08-09 17:35:17.981,136.170,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.029,136.218,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.077,136.266,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.125,136.314,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.173,136.362,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.237,136.426,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.284,136.473,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.332,136.521,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.380,136.569,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.428,136.617,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.476,136.665,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.524,136.713,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.572,136.761,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.636,136.825,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.684,136.873,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.732,136.921,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.780,136.969,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.828,137.017,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.876,137.065,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.924,137.113,-0.01,0.33,-0.38,,
2018-08-09 17:35:18.972,137.161,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.036,137.225,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.084,137.273,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.132,137.321,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.180,137.369,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.228,137.417,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.276,137.465,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.324,137.513,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.372,137.561,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.436,137.625,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.484,137.673,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.532,137.721,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.580,137.769,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.628,137.817,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.676,137.865,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.724,137.913,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.772,137.961,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.836,138.025,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.884,138.073,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.932,138.121,-0.01,0.33,-0.38,,
2018-08-09 17:35:19.980,138.169,-0.01,0.33,-0.38,,
2018-08-09 17:35:20.028,138.217,-0.01,0.33,-0.38,,
2018-08-09 17:35:20.076,138.265,-0.01,0.33,-0.38,,
